OBJECTID;Name;Exposition;Hangneig;Woelbung;LS-Faktor;TWIndex;Pfad_Fluss;Pfad_Dorf
568;C0568;299,4760132;6,113460064;-6,217730045;1,929020047;-9,77807045;85,85199738;973,132019
569;C0569;326,3099976;1,674520016;1,229500055;1,581900001;-13,26420021;30,34910011;864,2550049
570;C0570;-1;0;2,346829891;2,983609915;-6,856249809;73,22949982;1137,540039
571;C0571;225;0,985383987;19,77739906;4,808300018;-7,17057991;30,33270073;1241,060059
572;C0572;71,56500244;0,734493971;-4,658750057;3,80031991;-8,355050087;151,6959991;1678,300049
573;C0573;90;0,929039001;-10,09370041;1,694399953;-10,88479996;242,727005;2241,100098
574;C0574;341,5650024;0,734493971;-27,66889954;3,685780048;-7,608520031;364,0409851;1740,060059
575;C0575;-1;0;3,212680101;1,61638999;-9,935790062;60,68180084;1614,469971
576;C0576;-1;0;0,628997982;2,271460056;-8,562279701;176,8029938;1561,150024
577;C0577;291,8009949;2,500149965;-3,054490089;2,382349968;-14,2191;1060,01001;1386,430054
578;C0578;305,5379944;1,997339964;-0,304910988;2,652260065;-7,615680218;1090,48999;1459,599976
579;C0579;225;0,328489989;-25,87479973;4,671319962;-4,490399837;1244,97998;1790,26001
580;C0580;240,9450073;2,390079975;-1,417819977;5,575250149;-10,07050037;1671,849976;2091,48999
581;C0581;300,9639893;1,354159951;-2,890949965;2,683599949;-14,06210041;1689,599976;2134,370117
582;C0582;54,46229935;1,997339964;-46,17369843;1,438949943;-11,4762001;1452,140015;1947,180054
583;C0583;180;0,929039001;3,6536901;1,520409942;-11,47369957;2321,439941;2716,090088
584;C0584;0;0,464549989;-19,36619949;2,895179987;-8,341440201;2182,330078;2551,949951
585;C0585;270;0,464549989;1,568410039;4,959030151;-4,658339977;2202,25;2471,639893
586;C0586;90;0,464549989;-2,550889969;1,669860005;-11,05459976;2055,840088;2375,389893
587;C0587;281,3099976;1,18422997;10,4083004;1,455569983;-11,41259956;2312,199951;2907,48999
588;C0588;121,7590027;5,717840195;-5,266389847;2,34581995;-15,79940033;2363,919922;3159,679932
589;C0589;105,9449997;3,378129959;-0,142329007;3,032629967;-14,18550014;3117,350098;3862,600098
590;C0590;116,5650024;1,038669944;-7,152589798;1,518380046;-12,04669952;3233,159912;3928,459961
591;C0591;36,86989975;2,321530104;0,83030802;2,077569962;-15,00520039;1271,089966;2067,560059
592;C0592;191,3099976;1,18422997;40,86339951;2,284549952;-8,970849991;419,5589905;2437,889893
593;C0593;225;1,313740015;-7,329800129;3,893719912;-12,2031002;600,7080078;2750,689941
594;C0594;135;1,970190048;20,17690086;1,465469956;-17,79109955;606,7849731;2586,469971
595;C0595;225;0,985383987;-21,0340004;2,769619942;-9,645449638;788,9790039;2527,959961
596;C0596;225;0,328489989;6,084440231;2,681969881;-7,326720238;849,6439819;2553,060059
597;C0597;98,13009644;1,642019987;-6,329730034;1,621420026;-10,5024004;802,9539795;2906,699951
598;C0598;161,5650024;0,734493971;-5,962409973;1,465450048;-16,74710083;944,3599854;2823,139893
599;C0599;240,9450073;2,390079975;-3,201719999;1,890450001;-15,42780018;974,3709717;2921,469971
600;C0600;210,9640045;1,354159951;-18,33799934;7,883590221;-3,015710115;396,5039978;4613,399902
601;C0601;315;0,985383987;-5,42674017;NA;NA;416,4859924;4429,240234
602;C0602;180;0,929039001;7,351799965;1,584560037;-13,0649004;426,868988;4318,310059
603;C0603;45;1,970190048;4,468309879;1,981490016;-11,30020046;598,4589844;4721,529785
604;C0604;315;2,626110077;1,392920017;3,470799923;-12,78649998;588,085022;4832,540039
605;C0605;225;0,985383987;-0,64132899;1,417289972;-12,37520027;429,1199951;4915,890137
606;C0606;315;3,281349897;3,154690027;2,472790003;-14,91170025;502,2850037;4996,609863
607;C0607;341,5650024;3,667649984;1,092980027;2,597310066;-14,54769993;429,0390015;5173,299805
608;C0608;23,19860077;1,768429995;-3,525470018;2,413860083;-15,03040028;360,9779968;5337,52002
609;C0609;213,6900024;1,674520016;-27,02709961;2,453469992;-8,224360466;328,4949951;5501,77002
610;C0610;116,5650024;2,076669931;-16,35160065;2,33307004;-9,839090347;300,4530029;5605,339844
611;C0611;180;0,929039001;2,718090057;2,163909912;-8,31387043;171,6459961;5842,830078
612;C0612;261,0270081;4,45897007;-0,042762499;2,004319906;-16,55610085;287,7600098;5906,040039
613;C0613;135;2,298219919;14,94960022;1,917960048;-15,74779987;510,7279968;6521,629883
614;C0614;4,398700237;3,025749922;-7,298160076;1,985739946;-9,964039803;273,1260071;6956,129883
615;C0615;40,91439819;4,600719929;-6,69506979;3,549319983;-13,1182003;42,90850067;7464,350098
616;C0616;19,7989006;6,14812994;1,298720002;2,382110119;-15,40979958;121,3639984;7621,240234
617;C0617;0;1,393409967;-66,65049744;3,079200029;-7,367869854;225,2879944;8826,05957
618;C0618;300,9639893;1,354159951;43,49829865;6,984300137;-3,971580029;30,34910011;9187,599609
619;C0619;278,1300049;4,915309906;-0,304159999;1,845430017;-16,29019928;905,9959717;9193,639648
620;C0620;0;0,929039001;-54,71760178;3,540610075;-6,479060173;770,7180176;9121,049805
621;C0621;0;4,6354599;-18,81999969;2,729809999;-15,02760029;1321,390015;9971,620117
622;C0622;180;3,248440027;-19,74990082;1,80309999;-15,70530033;1551,579956;10104,40039
623;C0623;45;2,298219919;-52,34069824;3,269560099;-13,07460022;1021,580017;9255,389648
624;C0624;341,5650024;0,734493971;-15,02359962;2,5745399;-8,072190285;334,8890076;10935,09961
625;C0625;142,7649994;7,254730225;2,66546011;2,461240053;-15,41100025;183,0460052;10811,09961
626;C0626;8,13010025;1,642019987;-30,70540047;2,147439957;-8,671380043;333,7090149;10633,90039
627;C0627;186,3399963;2,102440119;-50,04470062;1,891260028;-11,60569954;60,68180084;10578,7998
628;C0628;90;1,393409967;-11,80949974;2,955820084;-6,754580021;607,7869873;10808,40039
629;C0629;71,56500244;0,734493971;-19,00740051;2,847690105;-7,431849957;42,94350052;10763,59961
630;C0630;354,4719849;7,196249962;6,438729763;1,92750001;-17,46619987;85,91020203;10945,7998
631;C0631;161,5650024;0,734493971;-47,52149963;11,52519989;0,0250724;364,8959961;11269,09961
632;C0632;135;0,328489989;-6,165279865;15,64410019;0,665471971;257,428009;11152,90039
633;C0633;289,6539917;6,873030186;-1,717260003;3,968539953;-13,02830029;428,4750061;11314,2002
634;C0634;315;0,328489989;-64,9029007;2,578049898;-7,462450027;91,01450348;11125,5
635;C0635;78,69010162;2,367449999;-35,82350159;12,67310047;0,468014985;159,022995;11072,2998
636;C0636;78,69010162;4,726850033;-1,025699973;5,907289982;-11,41310024;4160,109863;5005,620117
637;C0637;353,6600037;2,102440119;1,59484005;1,707749963;-11,56669998;4336,609863;4879,109863
638;C0638;210,9640045;1,354159951;12,70199966;2,409169912;-8,893429756;7164,700195;3058,110107
639;C0639;35,53770065;1,997339964;-9,138090134;2,005350113;-9,422840118;7727,379883;3014,939941
640;C0640;305,5379944;1,997339964;-19,52630043;2,724829912;-8,437800407;7924,919922;2782,780029
641;C0641;66,31790161;14,16180038;2,685379982;2,017740011;-16,53709984;9311,719727;963,2949829
642;C0642;255,9640045;1,914720058;-4,490049839;2,971810102;-7,165659904;9507,719727;813,9290161
643;C0643;315;0,656958997;-19,94190025;1,674739957;-12,01239967;9519,099609;1499,949951
644;C0644;99,46230316;2,823519945;-1,136059999;8,208109856;-1,672000051;9165,25;1937,75
645;C0645;97,81529999;11,78820038;-0,513238013;2,275680065;-16,33869934;9066,870117;1959,26001
646;C0646;0;1,85758996;-5,87278986;9,108050346;-1,236289978;9072,929688;1945,969971
647;C0647;147,529007;6,03470993;5,259190083;2,478399992;-14,08920002;6116,120117;4917,450195
648;C0648;270;0,464549989;-34,2635994;2,461499929;-7,119339943;6298,149902;4757,790039
649;C0649;270;2,321530104;-1,809200048;3,870779991;-11,89039993;6098,859863;4749,080078
650;C0650;54,46229935;5,972720146;-15,43229961;7,045030117;-10,58640003;6647,509766;4380,299805
651;C0651;90;0,929039001;-20,95330048;2,960799932;-7,486559868;6833,600098;4402,379883
652;C0652;350,5379944;2,823519945;-6,627709866;3,036689997;-13,78969955;7078,279785;4174,959961
653;C0653;299,0549927;2,390079975;-4,624279976;3,08946991;-6,825640202;7500,029785;3824,48999
654;C0654;352,6940002;9,056879997;0,304904014;1,951969981;-17,80719948;7634,27002;3740,919922
655;C0655;341,5650024;2,935570002;-12,54199982;3,578789949;-5,843649864;7517,77002;3839,830078
656;C0656;254,7449951;2,646519899;-1,629690051;3,859810114;-4,948770046;7601,5;3880,629883
657;C0657;124,9919968;5,65226984;-2,551000118;3,201699972;-6,400360107;7774,569824;4229,879883
658;C0658;285,2550049;2,646519899;-0,956224024;5,742690086;-4,179820061;7863;4136,720215
659;C0659;35,53770065;1,997339964;-2,072060108;3,016989946;-7,97740984;8587,94043;3453,52002
660;C0660;288,4349976;0,734493971;-40,16770172;13,41619968;-0,080802202;8776,400391;3299,669922
661;C0661;75,96379852;1,914720058;-2,529350042;1,449440002;-12,46479988;8472,700195;3509,48999
662;C0662;258,6900024;3,54866004;-14,91870022;5,571020126;-10,85890007;9161,549805;3032,949951
663;C0663;220,4259949;8,182499886;5,651569843;1,982879996;-16,84219933;9049,259766;3179,48999
664;C0664;288,4349976;3,667649984;-0,502985001;13,16009998;-6,460120201;9562,69043;3137,280029
665;C0665;185,4400024;9,705989838;0,647085011;2,413870096;-16,56620026;9225,410156;4183,669922
666;C0666;63,43489838;1,038669944;-5,839409828;11,73620033;-6,69107008;9703,490234;3232,300049
667;C0667;260,5379944;2,823519945;-56,92110062;9,40351963;-8,550649643;12791,09961;4170,720215
668;C0668;293,1990051;1,768429995;1,288689971;1,64320004;-10,58860016;12505,5;4085,939941
669;C0669;135;0,328489989;3,492340088;6,555940151;-3,262530088;12428,2002;4298,330078
670;C0670;0;0,464549989;9,977769852;4,055399895;-5,281839848;12556,09961;4421,759766
671;C0671;18,43490028;4,398550034;-11,34300041;5,84401989;-11,45390034;12943,59961;4287,200195
672;C0672;56,30989838;1,674520016;-5,412559986;1,990640044;-16,02300072;11173,2998;5851,02002
673;C0673;182,4900055;5,332049847;2,984999895;2,879940033;-13,26669979;10797;6154,220215
674;C0674;66,80139923;3,533499956;5,560229778;2,611510038;-7,459839821;10919,40039;6152,029785
675;C0675;327,5289917;3,025749922;-10,82929993;1,650470018;-10,15909958;11069,7002;6093,75
676;C0676;270;0,464549989;0,176140994;3,44727993;-6,503129959;10872,7998;6317,990234
677;C0677;45;2,298219919;1,13499999;2,41444993;-9,088999748;10885;6292,22998
678;C0678;90;3,248440027;1,730270028;2,179889917;-8,385720253;10463,7998;6723,399902
679;C0679;135;1,970190048;-2,816009998;7,143139839;-3,242010117;10312,2002;6875,080078
680;C0680;78,69010162;1,18422997;-7,197969913;2,126430035;-11,11870003;10453,2002;6735,959961
681;C0681;278,1300049;1,642019987;1,523399949;14,43340015;-0,173685998;9467,570313;6981,180176
682;C0682;280,0079956;7,967790127;1,555809975;2,264590025;-16,68479919;8738,919922;7028,720215
683;C0683;252,8970032;6,293270111;-7,794410229;4,742440224;-12,26340008;8562,080078;7145,240234
684;C0684;165,9640045;1,914720058;-22,35580063;3,436170101;-7,526730061;8554,709961;7226,52002
685;C0685;350,5379944;2,823519945;-6,503769875;3,048870087;-7,498929977;8167,379883;7297,240234
686;C0686;288,4349976;0,734493971;-6,452300072;3,151599884;-6,458049774;7954,970215;7387,180176
687;C0687;206,5650024;2,076669931;-0,283695996;2,978009939;-7,439280033;7687,189941;7546,180176
688;C0688;252,7590027;7,0177598;0,308293998;2,214829922;-16,67000008;7553,339844;7623,470215
689;C0689;54,46229935;1,997339964;-12,85270023;12,15149975;-0,431645989;7681,629883;7625,370117
690;C0690;312,2739868;6,873030186;-29,28899956;2,091789961;-16,70639992;7495,910156;7952,02002
691;C0691;51,34019852;2,971970081;-5,560850143;9,298680305;-8,305009842;7386,959961;7969,919922
692;C0692;311,4240112;5,251399994;-16,58060074;2,175179958;-16,3878994;7478,009766;7933,5
693;C0693;99,46230316;2,823519945;0,449723989;10,89330006;-0,859794974;7381,72998;7921,75
694;C0694;307,4049988;4,958600044;-27,52359962;2,009150028;-16,85829926;7672,540039;7956,930176
695;C0695;16,38949966;4,108960152;-0,583060026;2,708159924;-13,66810036;7205,029785;8043,72998
696;C0696;243,4349976;5,17979002;2,190949917;3,591739893;-13,54389954;7438,870117;7721,589844
697;C0697;296,5650024;1,038669944;0,611998022;1,376889944;-8,73581028;7298,169922;7879,97998
698;C0698;116,5650024;3,113300085;-1,423859954;2,56159997;-14,65009975;7010,310059;8147,77002
699;C0699;333,4349976;1,038669944;-4,887839794;3,533689976;-7,297299862;6940,350098;8075,830078
700;C0700;270;0,464549989;-12,29139996;1,718829989;-10,19299984;7156,850098;8037,779785
701;C0701;90;0,929039001;-34,70740128;14,43939972;1,067720056;7444,649902;7770,02002
702;C0702;11,30990028;1,18422997;-33,05630112;13,40880013;0,708974004;7012,879883;7893,790039
703;C0703;315;1,642019987;-33,8993988;1,709139943;-15,98419952;6998,990234;7797,589844
704;C0704;0;1,85758996;-42,40710068;2,241600037;-8,264389992;6392,049805;7922,879883
705;C0705;105,9449997;3,378129959;-49,01810074;3,105289936;-13,66619968;6791,919922;7807,910156
706;C0706;23,19860077;1,768429995;-1,446570039;12,6072998;-0,159924001;6665,109863;7810,410156
707;C0707;315;5,241230011;-33,85390091;5,271480083;-11,15569973;9464,620117;6826,129883
708;C0708;98,13009644;3,281349897;0,252048999;2,405410051;-14,96850014;9361,580078;7141,720215
709;C0709;60,25510025;3,740080118;-30,05290031;2,650130033;-14,94159985;9222,660156;7305,959961
710;C0710;113,961998;9,074139595;3,441129923;2,172120094;-16,4144001;8909,570313;7597,169922
711;C0711;266,9869995;4,410699844;-38,66699982;1,968840003;-16,37529945;8947,299805;7291,27002
712;C0712;191,3099976;1,18422997;-30,0503006;7,068689823;-2,440399885;8671,25;7608,140137
713;C0713;312,2739868;6,873030186;-3,564280033;3,226629972;-14,41629982;8591,120117;7766,390137
714;C0714;293,1990051;3,533499956;-25,11870003;6,695809841;-10,60130024;8428,719727;7975,359863
715;C0715;76,7594986;8,059619904;3,448980093;4,57487011;-12,96520042;8294,94043;8044,390137
716;C0716;73,30079651;4,838620186;-6,999340057;5,013410091;-12,10229969;8082,299805;8123,129883
717;C0717;18,43490028;0,734493971;-34,59740067;8,139120102;-3,201800108;7948,620117;8023,47998
718;C0718;164,7449951;2,646519899;-24,67480087;10,79020023;-6,767519951;7882,52002;7999,189941
719;C0719;25,01689911;3,839169979;-7,782239914;6,480400085;-10,59930038;8242,25;6555,5
720;C0720;327,5289917;3,025749922;-67,08209991;8,10076046;-8,548000336;6431,569824;8943,030273
721;C0721;309,2890015;3,297679901;-29,92630005;3,486180067;-13,57059956;6366,189941;8919,969727
722;C0722;114,4440002;5,595449924;-31,2866993;2,383780003;-15,41839981;6210,350098;8681,980469
723;C0723;115,0169983;3,839169979;-10,4083004;8,414710045;-9,293270111;5895,75;8711,469727
724;C0724;116,5650024;2,076669931;-47,24110031;0;7,380080223;5713,169922;8661,490234
725;C0725;239,0359955;1,354159951;-29,96870041;8,643340111;-2,675780058;7056,549805;7168,279785
726;C0726;303,6900024;3,346179962;-29,75009918;3,199069977;-7,750500202;6947,700195;7188,029785
727;C0727;258,6900024;2,367449999;-6,313990116;4,701189995;-5,332759857;7345,620117;6167,819824
728;C0728;2,489550114;5,332049847;-25,64179993;9,390870094;-9,068360329;6571,319824;7368,950195
729;C0729;113,961998;4,565700054;0,184567004;3,222059965;-6,832210064;6173,959961;7484,310059
730;C0730;142,125;2,646519899;-58,46789932;11,15130043;-6,600999832;5639;7681,180176
731;C0731;243,4349976;1,038669944;2,676079988;1,72250998;-10,47399998;5345,279785;8507,219727
732;C0732;30,52969933;10,40120029;-41,20209885;4,494019985;-12,53590012;4992,419922;8754,839844
733;C0733;166,3289948;8,775690079;-3,779050112;6,637239933;-11,34420013;5150,52002;8613,129883
734;C0734;11,30990028;2,367449999;-38,04199982;3,163300037;-12,90410042;5857,850098;8118,339844
735;C0735;311,9869995;6,225409985;0,532599986;2,883260012;-15,13150024;5318,060059;8093,089844
736;C0736;97,59459686;6,995110035;-3,09958005;2,275350094;-16,34449959;5152,740234;8135,649902
737;C0737;315;5,892029762;3,151070118;2,837029934;-13,76270008;5256,109863;7815,709961
738;C0738;258,6900024;3,54866004;-9,191240311;2,493060112;-15,47949982;5194,160156;7367,290039
739;C0739;260,5379944;2,823519945;-8,562150002;13,34669971;0,758718014;4936,640137;7624,950195
740;C0740;264,8059998;5,117579937;-25,87389946;2,255510092;-15,98359966;6241,220215;6653,740234
741;C0741;229,0859985;4,600719929;-28,3932991;2,103460073;-14,94470024;6436,02002;6547,100098
742;C0742;81,86990356;4,915309906;-3,803369999;9,875920296;-0,768281996;6630,319824;6439,240234
743;C0743;93,01280212;8,769729614;-5,732359886;2,428630114;-16,17110062;6873,47998;6338,189941
744;C0744;23,19860077;1,768429995;-19,51119995;2,180840015;-9,075039864;4690,060059;7683,310059
745;C0745;93,99089813;9,912240028;-7,179580212;3,118959904;-14,7638998;4318,950195;7914,700195
746;C0746;330,9450073;4,77188015;-25,20030022;2,865109921;-15,00829983;4065,75;8221,490234
747;C0747;12,52880001;4,275080204;-10,94390011;7,67249012;-9,89274025;4068,310059;8614,889648
748;C0748;8,13010025;3,281349897;-13,48709965;7,304319859;-10,13949966;3914,76001;8162,779785
749;C0749;149,0359955;1,354159951;-9,781189919;7,939390182;-2,541990042;3832,340088;8135,700195
750;C0750;135;0,656958997;-8,929570198;12,80700016;-1,023069978;4094,860107;7781,560059
751;C0751;106,6989975;4,838620186;-2,206150055;3,040800095;-8,057709694;3708,600098;8167,819824
752;C0752;129,8059998;3,623490095;1,292649984;2,530400038;-8,189419746;3615,800049;8374,849609
753;C0753;341,5650024;2,202519894;-22,07229996;2,595639944;-14,99269962;3287,530029;8577,219727
754;C0754;85,23639679;5,576369762;-4,7051301;4,036920071;-13,0678997;5294,879883;6715,910156
755;C0755;68,19860077;2,500149965;-28,27869987;2,901570082;-14,02320004;5166,819824;6846,870117
756;C0756;57,52880096;3,025749922;-8,734390259;2,663789988;-14,45540047;4936,609863;7073,109863
757;C0757;281,3099976;1,18422997;-12,52709961;9,497799873;-1,941550016;4348,910156;7661,299805
758;C0758;234,4620056;1,997339964;-41,91719818;11,32909966;-0,081899598;4041,080078;7876,040039
759;C0759;-1;0;-0,72744;9,343270302;-2,270659924;3674,530029;8261,679688
760;C0760;263,6600037;2,102440119;-22,54459953;0;8,510029793;3887,699951;8051,02002
761;C0761;55,00799942;5,65226984;-0,416370004;1,939489961;-9,18062973;3581,48999;8405,80957
762;C0762;104,0360031;1,914720058;1,157780051;7,925459862;-8,311380386;3529,219971;8496,389648
763;C0763;26,56509972;1,038669944;-52,5223999;3,011240005;-6,111440182;3409,800049;8568,650391
764;C0764;18,43490028;0,734493971;-42,62979889;3,968760014;-5,444499969;3091,76001;8703,519531
765;C0765;329,0360107;2,706809998;-42,88710022;8,019729614;-8,947199821;2488,679932;8778,549805
766;C0766;32,90520096;4,692790031;-6,330739975;6,923560143;-10,43410015;2402,939941;8391,240234
767;C0767;100,1760025;9,125729561;-0,656587005;2,819400072;-15,43420029;2185,209961;8343,009766
768;C0768;90;4,6354599;0,600399017;2,275429964;-16,15940094;2021,329956;8249,910156
769;C0769;140,7109985;3,297679901;-0,809325993;2,291090012;-9,699339867;1887,640015;8078,200195
770;C0770;341,5650024;4,398550034;4,438560009;3,426179886;-13,65740013;1972,339966;7866,200195
771;C0771;232,125;2,646519899;-13,22780037;1,997400045;-15,14379978;1993,079956;7557,72998
772;C0772;35,53770065;1,997339964;1,127349973;3,375390053;-7,291359901;1773,390015;7570,529785
773;C0773;278,1300049;1,642019987;-38,74700165;8,662579536;-3,679409981;1689,73999;7429,129883
774;C0774;135;1,642019987;-30,03540039;3,062380075;-8,354240417;1477,540039;7340,52002
775;C0775;315;0,328489989;-66,80259705;NA;NA;1394,530029;7199,069824
776;C0776;125,538002;7,941349983;-0,440690994;3,203340054;-14,11530018;1261,160034;7178,549805
777;C0777;102,9950027;3,095989943;-0,137560993;2,59442997;-8,386039734;1115,859985;7012,169922
778;C0778;81,86990356;1,642019987;-43,88669968;4,573800087;-5,767409801;1077,689941;6792,419922
779;C0779;225;0,328489989;-30,67009926;4,933949947;-4,683700085;942,8660278;6595,689941
780;C0780;112,3799973;4,262539864;-9,201640129;5,374740124;-4,25496006;4015,530029;6311,069824
781;C0781;78,69010162;7,070300102;5,429389954;2,440229893;-15,58399963;3818,22998;6242,220215
782;C0782;131,6340027;5,576369762;-4,086939812;10,31620026;0,045377199;3340,23999;6470,25
783;C0783;0;10,5635004;-1,310490012;1,910079956;-17,73019981;3382,629883;6355,459961
784;C0784;90;1,393409967;-16,10860062;3,432300091;-6,570129871;3275,370117;5850,609863
785;C0785;171,8699951;1,642019987;-1,228960037;2,886250019;-13,30560017;4653,52002;5443,72998
786;C0786;341,5650024;2,935570002;-41,667099;2,701420069;-14,0298996;729,2000122;11132,7998
787;C0787;51,70980072;5,604959965;6,843430042;15,73719978;-4,740580082;1256,810059;10951,7002
788;C0788;11,30990028;1,18422997;-45,88909912;2,515059948;-8,209690094;1916,900024;11566,09961
789;C0789;253,0720062;5,566810131;-13,97500038;2,893199921;-14,99880028;1767,410034;11096,40039
790;C0790;228,576004;5,251399994;-12,59329987;6,377860069;-3,017920017;2258,01001;10880,5
791;C0791;278,6159973;7,705930233;0,847872019;1,881309986;-17,53389931;2045,319946;11003
792;C0792;296,5650024;2,076669931;-45,89690018;6,152440071;-10,73239994;3198,669922;9932,959961
793;C0793;284,0360107;3,82517004;-3,668740034;16,87409973;1,046380043;2584,409912;11365,2998
794;C0794;323,1300049;4,6354599;-25,96949959;7,87473011;-9,843680382;2664,850098;10682,5
795;C0795;293,9620056;4,565700054;-35,61130142;3,132169962;-12,94740009;3174,25;10417,59961
796;C0796;78,69010162;1,18422997;-39,66439819;14,38630009;1,101969957;4074,830078;10808,7002
797;C0797;319,9700012;7,540040016;-22,81389999;2,844949961;-15,39210033;4401,819824;11177,7002
798;C0798;180;1,85758996;-55,40230179;16,6086998;0,762483001;4501,47998;10572,7998
799;C0799;315;1,313740015;-48,74509811;13,63220024;0,371122003;4777,669922;10612,59961
800;C0800;22,61989975;6,017069817;-4,507150173;2,079459906;-14,91619968;5128,529785;10471,2002
801;C0801;116,5650024;5,17979002;-3,034830093;4,624199867;-5,062560081;4917,27002;10683,2998
802;C0802;315;1,970190048;-27,78680038;0;10,1420002;5054,189941;10535,09961
803;C0803;225;1,313740015;1,826259971;11,32229996;0,510683;5236,689941;10390,2002
804;C0804;225;2,298219919;-50,63909912;9,985039711;-0,987308979;5513,120117;10101,90039
805;C0805;282,9949951;3,095989943;-34,65599823;15,66769981;0,565114975;6087,560059;9506,049805
806;C0806;82,875;3,740080118;-17,02160072;13,90250015;0,447106987;5978,779785;9615
807;C0807;266,1860046;3,487620115;-0,380892009;2,151570082;-10,27120018;5689,52002;9905,919922
808;C0808;165,9640045;1,914720058;-33,02629852;6,69878006;-9,846240044;6571,660156;9043,509766
809;C0809;326,3099976;1,674520016;-22,41839981;10,26449966;-0,530012012;6627,080078;8973,490234
810;C0810;108,4349976;6,581709862;-43,96989822;2,853590012;-14,80669975;6506,990234;9094,959961
811;C0811;21,03750038;3,231859922;-14,24950027;10,72560024;-7,4927001;6843,029785;8752,269531
812;C0812;248,1990051;2,500149965;-48,24309921;10,6573;-7,52466011;6976,75;8619,400391
813;C0813;111,038002;3,231859922;-59,4054985;3,385319948;-13,25730038;7267,129883;8327,290039
814;C0814;18,43490028;4,398550034;-54,51620102;9,120400429;-7,935460091;7443,540039;8012,410156
815;C0815;21,80139923;2,500149965;-39,70780182;4,259059906;-4,952370167;6190,939941;9403,870117
816;C0816;59,03620148;1,354159951;-35,28829956;13,54080009;0,757955015;6221,5;9370,330078
817;C0817;90;1,393409967;-21,16010094;12,28310013;0,343504012;6103,720215;9291,459961
818;C0818;345,9639893;1,914720058;-0,230355993;13,41959953;0,764801979;6195,75;9053,459961
819;C0819;110,5559998;3,962869883;7,904280186;2,334450006;-8,083049774;6444,950195;8719,419922
820;C0820;333,4349976;2,076669931;-31,11730003;2,308010101;-8,140000343;6581,450195;8549,94043
821;C0821;0;1,393409967;-45,5428009;4,723949909;-4,455550194;6743,620117;8282,089844
822;C0822;180;0,464549989;-53,64170074;15,02900028;1,057150006;6801,22998;8082,22998
823;C0823;11,30990028;1,18422997;-11,05189991;14,61670017;1,192059994;7131,100098;7419,939941
824;C0824;122,4710007;6,03470993;-48,72660065;2,612230062;-14,66670036;7587,459961;7653,310059
825;C0825;48,01279831;6,225409985;-24,73209953;7,86868;-9,037989616;7677,939941;7501,509766
826;C0826;35,53770065;1,997339964;-59,0705986;2,132869959;-9,284509659;7049,459961;7248,97998
827;C0827;272,7260132;9,673839569;2,251339912;2,962090015;-15,02320004;7187,689941;7043,149902
828;C0828;270;2,785170078;-47,74100113;2,053299904;-9,876099586;6924,970215;7202,72998
829;C0829;59,03620148;2,706809998;-18,17790031;2,440789938;-8,610239983;7248,029785;6745,009766
830;C0830;158,1990051;2,500149965;-23,90329933;15,52509975;-5,290959835;6937,580078;6902,25
831;C0831;93,36650085;3,949320078;-6,227560043;15,50489998;-4,943870068;6897,310059;6843,660156
832;C0832;77,73519897;5,450719833;5,044419765;1,747760057;-10,65229988;7434,350098;6332,419922
833;C0833;116,5650024;4,147890091;-22,84659958;1,850280046;-10,12590027;7544,370117;6199,25
834;C0834;86,82019806;8,31608963;-5,057829857;2,491820097;-7,927680016;7583,910156;6121,450195
835;C0835;324,4620056;3,989840031;-14,55609989;2,773550034;-7,392109871;7801,75;5780,680176
836;C0836;254,7449951;2,646519899;-44,0007019;9,100410461;-1,85958004;7834,089844;6129,72998
837;C0837;213,6900024;5,012159824;0,104180999;5,033490181;-11,96819973;8299,219727;5786,02002
838;C0838;237,0950012;4,692790031;-21,89389992;4,580570221;-4,672959805;8309,129883;5656,870117
839;C0839;248,1990051;4,990809917;-74,33850098;2,469530106;-15,29249954;8753,389648;5017,97998
840;C0840;128,2899933;5,604959965;2,90170002;1,841670036;-17,21159935;9264,19043;3445,439941
841;C0841;127,875;5,28178978;5,682499886;14,35840034;-7,198629856;9829,799805;3841,02002
842;C0842;296,5650024;1,038669944;-50,36650085;5,247829914;-5,193799973;9974,509766;3897,98999
843;C0843;195,2550049;2,646519899;-4,37195015;2,906039953;-8,149909973;10011,90039;4550,97998
844;C0844;153,4349976;3,113300085;-1,500290036;14,52950001;-5,252419949;10177;4729,669922
845;C0845;-1;0;-4,068830013;14,18169975;0,596238971;10426,7998;4725,77002
846;C0846;57,52880096;3,025749922;-38,72930145;9,6645298;-8,766429901;10548,5;4129,319824
847;C0847;75,96379852;1,914720058;-45,87749863;8,94217968;-2,04460001;10714;5058,700195
848;C0848;215,5379944;1,997339964;-25,84259987;3,862900019;-6,161829948;10716,7002;5308,740234
849;C0849;315;1,970190048;-43,59270096;1,678239942;-10,25689983;10801,09961;5450,089844
850;C0850;0;0,929039001;-22,22109985;7,431280136;-8,983240128;10436,09961;5726,939941
851;C0851;92,48960114;5,332049847;-8,49213028;6,749710083;-10,1722002;10498,09961;5838,370117
852;C0852;225;0,656958997;-45,23870087;1,40605998;-10,80760002;11340,2998;5355,5
853;C0853;276,3399963;2,102440119;-14,70100021;2,316420078;-14,4605999;10616,90039;2889,5
854;C0854;191,3099976;2,367449999;-0,247905999;4,561590195;-5,093969822;9555,660156;2412,23999
855;C0855;98,13009644;8,15678978;0,698408008;3,474359989;-13,8217001;9390,480469;2775,959961
